agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,geometry
USGS,11421900,ROLLINS PH NR COLFAX CA,ST,39.1343406,-120.9535543,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,214006,1986-09-30,2019-09-30,12054,"c(-120.9535543, 39.1343406)"
USGS,11422000,BEAR R CN NR COLFAX CA,ST,39.13267396,-120.9543876,F,NAD83, 1960, 20,NGVD29,18020126,dv,00060,00003,214007,1912-01-01,2019-09-30,34650,"c(-120.9543876, 39.13267396)"
USGS,11423500,BEAR R A VAN TRENT CA,ST,39.04433975,-121.2941216,F,NAD83, 180.00, 10,NGVD29,18020126,dv,00060,00003,10788,1904-10-01,1927-09-29,8399,"c(-121.2941216, 39.04433975)"
USGS,11423800,BEAR R F REL BL CAMP FAR WEST RES NR WHEATLAND CA,ST,39.0415617,-121.3321782,F,NAD83, 120, 10,NGVD29,18020126,dv,00060,00003,217500,1989-10-01,2019-09-30,10957,"c(-121.3321782, 39.0415617)"
USGS,11424600,WELLMAN C NR SMARTSVILLE CA,ST,39.19350409,-121.3407932,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,10795,1967-10-01,1973-09-29,2191,"c(-121.3407932, 39.19350409)"
USGS,11425310,HALSEY PH NR AUBURN CA,ST,38.95684206,-121.0418892,F,NAD83,NA,NA,NA,18020161,dv,00060,00003,214010,1986-09-30,2019-09-30,12054,"c(-121.0418892, 38.95684206)"
USGS,11425415,WISE PH NR AUBURN CA,ST,38.88962106,-121.0985574,F,NAD83,NA,NA,NA,18020161,dv,00060,00003,214011,1986-09-30,2019-09-30,12054,"c(-121.0985574, 38.88962106)"
USGS,11425416,NEWCASTLE PP NR NEWCASTLE CA,ST,38.83489995,-121.0930013,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,214012,1996-09-30,2019-09-30,8401,"c(-121.0930013, 38.83489995)"
USGS,11425417,SOUTH CN SPILLWAY NR NEWCASTLE CA,ST,38.84239977,-121.107724,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10807,1987-04-18,1989-09-29,835,"c(-121.107724, 38.84239977)"
USGS,11426000,SACRAMENTO WEIR SPILL TO YOLO BYPASS NR SAC CA,ST,38.60684926,-121.5552347,F,NAD83,NA,NA,NA,18020161,dv,00060,00003,217498,1943-09-30,2019-10-01,27396,"c(-121.5552347, 38.60684926)"
USGS,11426120,ONION C TRIB NO 5A NR SODA SPRINGS CA,ST,39.28434944,-120.3465899,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10823,1958-10-01,1966-09-29,2555,"c(-120.3465899, 39.28434944)"
USGS,11426190,LAKE VALLEY CN NR EMIGRANT GAP CA,ST,39.2987899,-120.6429889,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,214013,1964-10-01,2019-09-30,20088,"c(-120.6429889, 39.2987899)"
USGS,11426500,NF AMERICAN R NR COLFAX CA,ST,39.0401755,-120.9027165,F,NAD83, 897.29,.01,NGVD29,18020128,dv,00060,00003,10837,1911-10-01,1941-09-29,10873,"c(-120.9027165, 39.0401755)"
USGS,11427200,FRENCH MEADOWS PP NR MEEKS BAY C CA,ST,39.0782386,-120.4085318,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217496,1970-10-01,2019-09-30,16799,"c(-120.4085318, 39.0782386)"
USGS,11427765,RALSTON PH NR FORESTHILL CA,ST,39.00017814,-120.7240952,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217487,1973-10-01,2019-09-30,16801,"c(-120.7240952, 39.00017814)"
USGS,11427940,RUBICON-ROCKBOUND TUNNEL NR MEEKS BAY CA,ST,38.98768507,-120.2257454,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10850,1963-10-01,2015-09-29,18992,"c(-120.2257454, 38.98768507)"
USGS,11428001,COMBINED RUBICON R-ROCKBOUND TUNNEL CA,ST,39.0193515,-120.24713559999999,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10854,1964-01-01,1983-09-29,7212,"c(-120.2471356, 39.0193515)"
USGS,11428300,BUCK-LOON TUNNEL NR MEEKS BAY CA,ST,39.00462926,-120.2568578,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10855,1963-10-01,2015-09-29,18992,"c(-120.2568578, 39.00462926)"
USGS,11428600,MF PH NR FORESTHILL CA,ST,39.02490284,-120.5963146,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217490,1974-10-01,2019-09-30,16071,"c(-120.5963146, 39.02490284)"
USGS,11428995,SF RUBICON R BL ROBBS PK FOREBAY NR KYBURZ CA,ST,38.94805556,-120.3888889,S,NAD83, 5198,4.3,NAVD88,18020128,dv,00060,00003,227520,2017-01-10,2019-09-30,947,"c(-120.3888889, 38.94805556)"
USGS,11429000,SF RUBICON R A SAWMILL NR QUINTETTE CA,ST,38.94823908,-120.4001967,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10861,1910-02-01,1914-06-30,1611,"c(-120.4001967, 38.94823908)"
USGS,11429300,ROBBS PEAK PH NR KYBURZ CA,ST,38.89712824,-120.3782515,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10862,1962-10-01,2015-09-29,19357,"c(-120.3782515, 38.89712824)"
USGS,11429340,LOON LK PH NR MEEKS BAY CA,ST,38.98240649,-120.3251937,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10863,1986-09-30,2015-09-29,10592,"c(-120.3251937, 38.98240649)"
USGS,114296005,GERLE C LOW FLOW RELEASE BL GERLE RES NR MEEKS BAY,ST,38.9660169,-120.3938075,S,NAD83, 5210, 20,NGVD29,18020128,dv,00060,00003,216814,2013-02-13,2019-09-30,2421,"c(-120.3938075, 38.9660169)"
USGS,11429800,ROBBS PEAK TU NR RIVERTON CA,ST,38.9032394,-120.3726957,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,236068,1962-10-01,1967-09-29,1825,"c(-120.3726957, 38.9032394)"
USGS,11430500,SF RUBICON R A MOUTH NR GEORGETOWN CA,ST,38.9679606,-120.4663103,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10871,1956-07-27,1962-09-29,2256,"c(-120.4663103, 38.9679606)"
USGS,11431500,GEORGETOWN DIVIDE DITCH AB PILOT C NR GEORGETWN CA,ST-DCH,38.93823816,-120.4793665,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,236069,1950-10-01,1961-12-31,4109,"c(-120.4793665, 38.93823816)"
USGS,11431800,PILOT C AB STUMPY MEADOWS RES CA,ST,38.8946257,-120.5682585,F,NAD83, 4280, 20,NGVD29,18020128,dv,00060,00003,10874,1960-10-01,2008-10-18,17550,"c(-120.5682585, 38.8946257)"
USGS,11432000,GEORGETOWN DIVIDE DITCH NR GEORGETOWN CA,ST-DCH,38.9032363,-120.6043707,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10875,1947-03-29,1960-09-29,4934,"c(-120.6043707, 38.9032363)"
USGS,11433060,SF LONG CANYON C DIV TUNNEL NR VOLCANOVILLE CA,ST,39.0510159,-120.471589,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217481,1965-10-01,2019-09-30,19723,"c(-120.471589, 39.0510159)"
USGS,11433065,SF LONG CYN C F REL BL DIV TU NR VOLCANOVILLE CA,ST,39.0510159,-120.471589,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,213152,1988-11-27,2019-06-25,2957,"c(-120.471589, 39.0510159)"
USGS,11433080,NF LONG CANYON C DIV TU NR VOLCANOVILLE CA,ST,39.04907139,-120.4832561,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217477,1965-10-01,2019-09-30,19721,"c(-120.4832561, 39.04907139)"
USGS,11433085,NF LONG CYN C F REL BL DIV TU NR VOLCANOVILLE CA,ST,39.04907139,-120.4832561,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217476,1988-11-26,2019-06-16,2942,"c(-120.4832561, 39.04907139)"
USGS,11433212,OXBOW PH NR FORESTHILL CA,ST,39.0037888,-120.7465959,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217475,1973-10-01,2019-09-30,15705,"c(-120.7465959, 39.0037888)"
USGS,11433420,MAINE BAR CANYON C NR GREENWOOD CA,ST,38.9260099,-120.9485517,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10890,1972-10-01,1986-09-29,4842,"c(-120.9485517, 38.9260099)"
USGS,11433799,COMBINED FLOW N FK AMERICAN R + M FK AMERICAN CA,ST,38.8721215,-121.056056,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10895,1973-10-01,1981-09-29,2183,"c(-121.056056, 38.8721215)"
USGS,11433800,NF AMERICAN R BL AUBURN DAMSITE NR AUBURN CA,ST,38.8721215,-121.056056,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10898,1972-05-11,1986-02-06,5020,"c(-121.056056, 38.8721215)"
USGS,11433930,MORMON RAVINE NR NEWCASTLE CA,ST,38.83656658,-121.0943902,F,NAD83, 500, 20,NGVD29,18020128,dv,00060,00003,216843,1989-10-01,2019-09-12,2161,"c(-121.0943902, 38.83656658)"
USGS,11434000,NF AMERICAN R A RATTLESNAKE BAR CA,ST,38.81378926,-121.0941123,F,NAD83, 343.65,.01,NGVD29,18020128,dv,00060,00003,10900,1930-10-01,1955-03-31,8582,"c(-121.0941123, 38.81378926)"
USGS,11434500,ECHO LAKE CONDUIT NR PHILLIPS CA,ST,38.83101846,-120.0376835,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,216812,1923-08-23,2019-09-30,33466,"c(-120.0376835, 38.83101846)"
USGS,11435000,PYRAMID C NR PHILLIPS CA,ST,38.84851879,-120.1287978,F,NAD83, 8050.00, 20,NGVD29,18020129,dv,00060,00003,10903,1960-10-01,1970-09-29,2651,"c(-120.1287978, 38.84851879)"
USGS,11435500,SF AMERICAN R A KYBURZ CA,ST,38.77379648,-120.2965819,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10905,1923-10-01,1924-09-30,366,"c(-120.2965819, 38.77379648)"
USGS,11436510,OYSTER C NR KIRKWOOD CA,ST,38.67888889,-120.1163889,S,NAD83, 7120, 20,NAVD88,18020129,dv,00060,00003,216808,2010-09-30,2019-09-30,1799,"c(-120.1163889, 38.67888889)"
USGS,11436999,CAPLES C RELEASE BL CAPLES DAM NR KIRKWOOD CA,ST,38.7085188,-120.0515736,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,216807,1992-09-30,2019-09-30,9862,"c(-120.0515736, 38.7085188)"
USGS,11437000,CAPLES LK OUTLET NR KIRKWOOD CA,ST,38.70796326,-120.051018,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10914,1922-10-01,1992-09-29,25559,"c(-120.051018, 38.70796326)"
USGS,11437500,CAPLES LK SPILLWAY NR KIRKWOOD CA,ST,38.7043523,-120.0651852,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10915,1969-10-01,1992-09-29,6207,"c(-120.0651852, 38.7043523)"
USGS,11438000,SILVER FORK OF SF AMERICAN R NR KYBURZ CA,ST,38.76046348,-120.2815813,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10916,1924-10-01,1944-09-29,7304,"c(-120.2815813, 38.76046348)"
USGS,11439000,EL DORADO CN NR KYBURZ CA,ST,38.7643516,-120.320194,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,216806,1992-09-30,2019-09-30,9862,"c(-120.320194, 38.7643516)"
USGS,11439300,EL DORADO PH NR POLLOCK PINES CA,ST,38.7935142,-120.6193721,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10918,1982-10-01,1996-09-29,5113,"c(-120.6193721, 38.7935142)"
USGS,11439510,NO NAME C NR KYBURZ CA,ST,38.764,-120.34,S,NAD83, 3798,4.3,NAVD88,18020129,dv,00060,00003,237082,2017-12-15,2019-09-30,652,"c(-120.34, 38.764)"
USGS,11439950,ALDER C PIPELINE NR WHITE HALL CA,ST,38.7640728,-120.375474,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10923,1975-10-01,1982-09-29,2556,"c(-120.375474, 38.7640728)"
USGS,11440480,BULL C NR PACIFIC CA,ST,38.765,-120.428,S,NAD83, 3948,4.3,NAVD88,18020129,dv,00060,00003,237089,2017-12-20,2019-09-30,625,"c(-120.428, 38.765)"
USGS,11440500,PLUM C NR RIVERTON CA,ST,38.7540718,-120.4274207,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10926,1922-10-01,1939-09-29,6208,"c(-120.4274207, 38.7540718)"
USGS,11440530,OGILBY CANYON C NR PACIFIC CA,ST,38.763,-120.471,S,NAD83, 3854,4.3,NAVD88,18020129,dv,00060,00003,237065,2017-12-15,2019-09-30,615,"c(-120.471, 38.763)"
USGS,11440850,PICKET PEN C NR KYBURZ CA,ST,38.8674061,-120.3726958,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10927,1964-02-01,1968-09-29,1703,"c(-120.3726958, 38.8674061)"
USGS,11440900,JONES FORK PP NR KYBURZ CA,ST,38.8507393,-120.3818629,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10928,1986-09-30,2015-09-29,10592,"c(-120.3818629, 38.8507393)"
USGS,11441002,UNION VALLEY PH NR PACIFIC CA,ST,38.8646273,-120.4438098,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10931,1986-09-30,2015-09-29,10592,"c(-120.4438098, 38.8646273)"
USGS,11441750,SF SILVER C AB JUNCTION RES CA,ST,38.8510161,-120.4468656,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10934,1982-10-04,1985-09-27,199,"c(-120.4468656, 38.8510161)"
USGS,11441780,JAYBIRD PH NR POLLOCK PINES CA,ST,38.83407049,-120.531591,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10937,1991-10-01,2015-09-29,8765,"c(-120.531591, 38.83407049)"
USGS,11441895,CAMINO PH NR POLLOCK PINES CA,ST,38.79545866,-120.6218722,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10942,1986-09-30,2015-09-29,10592,"c(-120.6218722, 38.79545866)"
USGS,11442700,BRUSH C BL BRUSH CREEK DAM NR POLLOCK PINES CA,ST,38.8112919,-120.623261,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,237567,1987-10-01,2019-09-30,11687,"c(-120.623261, 38.8112919)"
USGS,11443000,AMERICAN R FLUME NR CAMINO CA,ST,38.7712916,-120.7052088,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10950,1922-10-01,1957-09-29,12783,"c(-120.7052088, 38.7712916)"
USGS,11443460,WHITEROCK PH NR PLACERVILLE CA,ST,38.76518019,-120.7868786,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10953,1986-09-30,2015-09-29,10592,"c(-120.7868786, 38.76518019)"
USGS,11443500,SF AMERICAN R NR CAMINO CA,ST,38.7729583,-120.7015975,F,NAD83, 1650.00, 20,NGVD29,18020129,dv,00060,00003,216804,1922-10-01,2019-09-30,35429,"c(-120.7015975, 38.7729583)"
USGS,11443501,SF AMERICAN R NR CAMINO + AMERICAN R FLUME CA,ST,38.7729583,-120.7015975,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10955,1922-10-01,1964-12-23,15425,"c(-120.7015975, 38.7729583)"
USGS,11444200,ROCK C OVERFLOW WEIR A DIV NR PLACERVILLE CA,ST,38.79434654,-120.7754889,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,213377,1986-10-10,2017-09-30,9450,"c(-120.7754889, 38.79434654)"
USGS,11444260,ROCK C FISH REL A DIV NR PLACERVILLE CA,ST,38.79406877,-120.7754889,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,217417,1986-10-14,2017-09-30,9446,"c(-120.7754889, 38.79406877)"
USGS,11444280,ROCK C PH NR PLACERVILLE CA,ST,38.78323555,-120.7785447,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,217416,1986-10-01,2017-09-30,9862,"c(-120.7785447, 38.78323555)"
USGS,11446000,WEBER C NR SALMON FALLS CA,ST,38.7610127,-120.9899423,F,NAD83, 610.00, 20,NGVD29,18020129,dv,00060,00003,10965,1943-04-01,1959-09-29,6026,"c(-120.9899423, 38.7610127)"
USGS,11447030,STRONG RANCH SLOUGH A SACRAMENTO CA,ST,38.60240499,-121.3955082,S,NAD83, 40,2.5,NGVD29,18020111,dv,00060,00003,10985,1972-09-19,1975-04-30,679,"c(-121.3955082, 38.60240499)"
USGS,11447270,MINERS RAVINE NR LOOMIS,ST,38.8007339,-121.1291132,F,NAD83, 509,1.6,NAVD88,18020111,dv,00060,00003,10989,1978-05-01,1981-09-29,704,"c(-121.1291132, 38.8007339)"
USGS,11447300,DRY C TRIB NR ROSEVILLE CA,ST,38.72879075,-121.3532853,F,NAD83,NA,NA,NA,18020111,dv,00060,00003,10991,1963-10-01,1967-09-29,1460,"c(-121.3532853, 38.72879075)"
USGS,11447330,MAGPIE C NR DEL PASO HEIGHTS CA,ST,38.6565703,-121.3824525,S,NAD83, 70,2.5,NGVD29,18020111,dv,00060,00003,10992,1995-10-01,1997-09-30,731,"c(-121.3824525, 38.6565703)"
USGS,11448900,HIGHLAND C AB HIGHLAND C DAM CA,ST,38.91962268,-122.9208298,F,NAD83, 1490.07,.01,NGVD29,18020116,dv,00060,00003,11050,1962-10-01,1978-09-29,5843,"c(-122.9208298, 38.91962268)"
USGS,11449000,HIGHLAND C NR KELSEYVILLE CA,ST,38.9360107,-122.9080515,F,NAD83, 1444.46,.01,NGVD29,18020116,dv,00060,00003,11051,1954-10-01,1962-09-29,2921,"c(-122.9080515, 38.9360107)"
USGS,11449206,MIDDLE C A UPPER LAKE CA,ST,39.18255278,-122.9118417,S,NAD83, 1363,4.3,NAVD88,18020116,dv,00060,00003,246883,2017-10-01,2019-09-30,730,"c(-122.9118417, 39.18255278)"
USGS,11449350,BURNS VALLEY C NR CLEARLAKE HIGHLANDS CA,ST,38.9757301,-122.6127608,F,NAD83, 1390.10,.01,NGVD29,18020116,dv,00060,00003,11057,1963-01-01,1969-09-29,2464,"c(-122.6127608, 38.9757301)"
USGS,11450500,CACHE C A LOWER LAKE CA,ST,38.92517627,-122.6124835,F,NAD83,NA,NA,NA,18020116,dv,00060,00003,11065,1901-01-01,1915-10-31,5417,"c(-122.6124835, 38.92517627)"
USGS,11451292,INDIAN VALLEY PH INTAKE NR CLEARLAKE OAKS CA,ST,39.07905977,-122.5355367,5,NAD83, 1360, 20,NGVD29,18020116,dv,00060,00003,11072,2009-10-01,2014-02-27,1611,"c(-122.5355367, 39.07905977)"
USGS,11451520,CACHE C NR LOWER LAKE PL,ST,38.89045435,-122.2383082,F,NAD83, 409,4.3,NAVD88,18020116,dv,00060,00003,11077,1975-10-01,1976-09-30,353,"c(-122.2383082, 38.89045435)"
USGS,11451540,HARLEY GULCH NR WILBUR SPRINGS CA,ST,39.00906186,-122.4355324,S,NAD83, 1530,201,NGVD29,18020116,dv,00060,00003,11078,1999-12-01,2004-09-29,1765,"c(-122.4355324, 39.00906186)"
USGS,11451600,DAVIS C A DAM NR KNOXVILLE CA,ST,38.8640661,-122.3541436,S,NAD83, 1480, 20,NGVD29,18020116,dv,00060,00003,11079,1999-12-08,2004-09-29,1758,"c(-122.3541436, 38.8640661)"
USGS,11451690,SULPHUR C A WILBUR SPRINGS CA,ST,39.0385054,-122.4191439,S,NAD83, 1315, 20,NGVD29,18020116,dv,00060,00003,11080,1999-10-29,2004-09-29,1798,"c(-122.4191439, 39.0385054)"
USGS,11451700,BEAR C TRIB NR WILBUR SPRINGS CA,ST,39.01239508,-122.3594202,F,NAD83,NA,NA,NA,18020116,dv,00060,00003,11081,1961-10-01,1963-09-29,729,"c(-122.3594202, 39.01239508)"
USGS,11451760,CACHE C AB RUMSEY CA,ST,38.9129536,-122.2716419,S,NAD83, 480, 20,NGVD29,18020116,dv,00060,00003,11085,1960-10-01,1986-09-29,7316,"c(-122.2716419, 38.9129536)"
USGS,11451800,CACHE C A RUMSEY CA,ST,38.8898988,-122.2383082,S,NAD83, 405.69, .1,NAVD88,18020116,dv,00060,00003,163311,2015-09-30,2020-11-15,1874,"c(-122.2383082, 38.8898988)"
USGS,11451950,CACHE C NR BROOKS CA,ST,38.737403,-122.1244177,F,NAD83,NA,NA,NA,18020116,dv,00060,00003,11089,1983-10-01,1986-09-29,1095,"c(-122.1244177, 38.737403)"
USGS,11452600,CACHE C INFLOW TO SETTLING BASIN NR YOLO CA,ST,38.72601499,-121.7299631,S,NAD83, 60.95,.01,NAVD88,18020116,dv,00060,00003,11096,2007-10-01,2017-04-30,2198,"c(-121.7299631, 38.72601499)"
USGS,11452800,CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD,ST,38.68268185,-121.6730164,S,NAD83, 49.10,.01,NAVD88,18020163,dv,00060,00003,11108,2008-01-11,2020-11-11,2128,"c(-121.6730164, 38.68268185)"
USGS,11452900,CACHE C OUTFLOW FROM SETTLING BASIN NR WOODLAND CA,ST,38.67851526,-121.6727386,S,NAD83, 50.02,.01,NAVD88,18020163,dv,00060,00003,11112,2009-02-18,2020-11-15,2003,"c(-121.6727386, 38.67851526)"
USGS,11452901,CACHE C TOTAL FLOW FROM SETTLING BAS NR WOOD'LD CA,ST,38.67851526,-121.6727386,S,NAD83, 50.02,.01,NAVD88,18020163,dv,00060,00003,226077,2009-02-18,2020-11-11,1972,"c(-121.6727386, 38.67851526)"
USGS,11453000,YOLO BYPASS NR WOODLAND CA,ST,38.6776817,-121.6441266,F,NAD83,NA,NA,NA,18020163,dv,00060,00003,11119,1939-10-01,2020-11-15,18548,"c(-121.6441266, 38.6776817)"
USGS,11453170,DRY C AB APPLETREE C NR MIDDLETOWN CA,ST,38.74018387,-122.6891552,F,NAD83,NA,NA,NA,18020162,dv,00060,00003,11126,1977-10-01,1978-06-30,273,"c(-122.6891552, 38.74018387)"
USGS,11453500,PUTAH C NR GUENOC CA,ST,38.77879078,-122.5174807,F,NAD83, 914.18,.01,NGVD29,18020162,dv,00060,00003,11137,1904-10-01,2020-11-15,25774,"c(-122.5174807, 38.77879078)"
USGS,11453570,ADAMS C NR KNOXVILLE CA,ST,38.70462615,-122.2966438,F,NAD83,NA,NA,NA,18020162,dv,00060,00003,11144,1969-10-01,1976-09-29,2556,"c(-122.2966438, 38.70462615)"
USGS,11453600,POPE C NR POPE VALLEY CA,ST,38.62990556,-122.3321998,F,NAD83,NA,NA,NA,18020162,dv,00060,00003,11146,1961-01-01,1980-09-29,7212,"c(-122.3321998, 38.62990556)"
USGS,11453700,CAPELL C TRIB NR WOODEN VALLEY CA,ST,38.4346322,-122.2052512,F,NAD83,NA,NA,NA,18020162,dv,00060,00003,11147,1961-10-01,1965-09-29,1460,"c(-122.2052512, 38.4346322)"
USGS,11454210,PUTAH SOUTH CN NR WINTERS CA,ST,38.4926849,-122.0030248,F,NAD83,NA,NA,NA,18020162,dv,00060,00003,217412,1994-10-01,2019-09-30,8766,"c(-122.0030248, 38.4926849)"
USGS,11454500,PUTAH C A WINTERS CA,ST,38.52073996,-121.967746,F,NAD83, 92.38,.01,NGVD29,18020162,dv,00060,00003,11154,1905-10-01,1931-09-29,9495,"c(-121.967746, 38.52073996)"
USGS,11455950,SULPHUR C NR ST HELENA CA,ST,38.487687,-122.481647,F,NAD83, 303.04,.01,NGVD29,18050002,dv,00060,00003,11255,1966-02-01,1967-09-29,606,"c(-122.481647, 38.487687)"
USGS,11456500,CONN C NR OAKVILLE CA,ST,38.44727778,-122.3805556,S,NAD83, 123,4.3,NAVD88,18050002,dv,00060,00003,11264,1929-10-01,1975-09-30,12782,"c(-122.3805556, 38.44727778)"
USGS,11457500,DRY C NR YOUNTVILLE CA,ST,38.3665791,-122.3510878,F,NAD83,NA,NA,NA,18050002,dv,00060,00003,11266,1940-10-01,1941-09-30,365,"c(-122.3510878, 38.3665791)"
USGS,11458350,TULUCAY C A NAPA CA,ST,38.28574818,-122.2758066,5,NAD83, 15, 10,NGVD29,18050002,dv,00060,00003,11279,1971-10-01,2002-04-30,4537,"c(-122.2758066, 38.28574818)"
USGS,11458433,SONOMA CREEK A KENWOOD CA,ST,38.4188004,-122.5627606,S,NAD83, 420, 20,NGVD29,18050002,dv,00060,00003,11288,2008-10-01,2020-11-15,4429,"c(-122.5627606, 38.4188004)"
USGS,11458600,NATHANSON C A SONOMA CA,ST,38.2808333,-122.4558333,S,NAD83, 55, 10,NGVD29,18050002,dv,00060,00003,226478,2016-10-14,2020-11-15,882,"c(-122.4558333, 38.2808333)"
USGS,11459000,PETALUMA R A PETALUMA CA,ST,38.2610275,-122.6608199,F,NAD83,NA,NA,NA,18050002,dv,00060,00003,11296,1948-10-01,1963-09-29,5477,"c(-122.6608199, 38.2610275)"
USGS,11459150,PETALUMA R A COPLAND PUMPING STATION A PETALUMA CA,ST,38.2382502,-122.6402637,S,NAD83, 0,.01,NGVD29,18050002,dv,00060,00003,11297,1998-11-29,2010-05-28,431,"c(-122.6402637, 38.2382502)"
USGS,11459800,SAN RAFAEL C A SAN RAFAEL CA,ST,37.9727013,-122.5363655,F,NAD83,NA,NA,NA,18050002,dv,00060,00003,11301,1971-11-06,1976-04-11,497,"c(-122.5363655, 37.9727013)"
USGS,11459830,IRWIN C A SAN RAFAEL CA,ST,37.98214537,-122.5149755,F,NAD83,NA,NA,NA,18050002,dv,00060,00003,11302,1971-11-10,1976-04-08,327,"c(-122.5149755, 37.98214537)"
USGS,11460151,REDWOOD C A HWY 1 BRIDGE A MUIR BEACH CA,ST,37.8661111,-122.578611,S,NAD83, 11.88,0.5,NGVD29,18050005,dv,00060,00003,11308,2014-10-01,2020-11-15,2238,"c(-122.578611, 37.8661111)"
USGS,11460160,MORSES C A BOLINAS CA,ST,37.9190922,-122.6702614,F,NAD83, 3.85,.01,NGVD29,18050005,dv,00060,00003,11309,1967-06-01,1969-09-29,852,"c(-122.6702614, 37.9190922)"
USGS,11460170,PINE C A BOLINAS CA,ST,37.9185367,-122.6930404,F,NAD83, 6.19,.01,NGVD29,18050005,dv,00060,00003,11311,1967-06-01,1970-09-29,1217,"c(-122.6930404, 37.9185367)"
USGS,11460500,ARROYO NICASIO NR PT REYES STA CA,ST,38.0721441,-122.7594338,F,NAD83,NA,NA,NA,18050005,dv,00060,00003,11318,1953-10-01,1960-09-29,2556,"c(-122.7594338, 38.0721441)"
USGS,11460605,OLEMA C A VEDANTA BRIDGE A OLEMA CA,ST,38.0386111,-122.7858333,5,NAD83, 50,1.6,NAVD88,18050005,dv,00060,00003,218964,2017-10-01,2020-11-15,1142,"c(-122.7858333, 38.0386111)"
USGS,11460940,RUSSIAN R NR REDWOOD VALLEY CA,ST,39.319332,-123.2233399,F,NAD83, 799.70,.01,NGVD29,18010110,dv,00060,00003,11332,1963-09-01,1968-09-29,1856,"c(-123.2233399, 39.319332)"
USGS,11461400,EF RUSSIAN R TRIB NR POTTER VALLEY CA,ST,39.2609999,-123.1163915,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,11337,1958-10-01,1961-09-29,1095,"c(-123.1163915, 39.2609999)"
USGS,11461501,EF RUSSIAN R AND POTTER VALLEY PH NR CALPELLA CA,ST,39.24655605,-123.1302806,F,NAD83,NA,NA,NA,18010110,dv,00060,00003,11344,1941-10-01,1969-09-29,10226,"c(-123.1302806, 39.24655605)"
USGS,11462080,RUSSIAN R NR TALMAGE CA,ST,39.1129496,-123.1830602,5,NAD83, 560, 20,NGVD29,18010110,dv,00060,00003,11354,2009-08-06,2020-11-15,4118,"c(-123.1830602, 39.1129496)"
