agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,total_yrs,total_post1980,comid,geometry
USGS,11404500,NF FEATHER R A PULGA CA,ST,39.79432869,-121.4516352,F,NAD83, 1305.62,.01,NGVD29,18020121,dv,00060,00003,213656,1911-04-01,2019-09-30,39265,108,39,2776482,"c(-121.4516352, 39.79432869)"
USGS,11404900,POE PH BL POE DAM NR JARBO GAP CA,ST,39.72294017,-121.469413,F,NAD83,NA,NA,NA,18020121,dv,00060,00003,213658,1967-10-01,2019-09-30,18993,52,39,2776622,"c(-121.469413, 39.72294017)"
USGS,11405120,PHILBROOK C BL PHILBROOK DAM NR BUTTE MEADOWS CA,ST,40.02988234,-121.4777494,F,NAD83,NA,NA,NA,18020121,dv,00060,00003,217897,1989-07-18,2019-09-30,6769,30,39,2773596,"c(-121.4777494, 40.02988234)"
USGS,11405200,WB FEATHER R BL HENDRICKS DIV DAM CA,ST,39.9340493,-121.5296945,F,NAD83,NA,NA,NA,18020121,dv,00060,00003,217898,1986-08-27,2019-09-30,10161,33,39,2775382,"c(-121.5296945, 39.9340493)"
USGS,11406810,PALERMO CN A OROVILLE DAM CA,ST,39.5329419,-121.4830236,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217901,1968-10-01,2019-09-30,18627,51,39,24689339,"c(-121.4830236, 39.5329419)"
USGS,11406818,EDWARD HYATT PH POWER RELEASE NR OROVILLE,ST,39.5354419,-121.4752457,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,10544,1974-10-01,2016-09-29,12782,42,36,2778598,"c(-121.4752457, 39.5354419)"
USGS,11406819,EDWARD HYATT PH PUMPBACK NR OROVILLE CA,ST,39.5354419,-121.4752457,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,10545,1974-10-01,2008-09-29,9495,34,28,2778598,"c(-121.4752457, 39.5354419)"
USGS,11406820,EDWARD HYATT PH NR OROVILLE CA,ST,39.5354419,-121.4752457,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,217904,1970-10-01,2019-09-30,16801,49,39,2778598,"c(-121.4752457, 39.5354419)"
USGS,11406848,THERMALITO POWER RELEASE NR OROVILLE CA,ST,39.5146084,-121.6296945,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,10549,1974-10-01,2013-09-29,12050,39,33,7968111,"c(-121.6296945, 39.5146084)"
USGS,11406849,THERMALITO PH PUMPBACK NR OROVILLE CA,ST,39.5146084,-121.6296945,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,10550,1974-10-01,2013-09-29,12051,39,33,7968111,"c(-121.6296945, 39.5146084)"
USGS,11406850,THERMALITO PH NR OROVILLE CA,ST,39.5146084,-121.6296945,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217907,1970-10-01,2019-09-30,14976,49,39,7968111,"c(-121.6296945, 39.5146084)"
USGS,11406880,WESTERN CN A INTAKE NR OROVILLE CA,ST,39.50516396,-121.686085,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,217954,1967-11-01,2019-09-30,18960,52,39,1682667,"c(-121.686085, 39.50516396)"
USGS,11406890,RICHVALE CN A INTAKE NR OROVILLE CA,ST,39.50516396,-121.686085,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,217955,1968-05-01,2019-09-30,18779,51,39,1682667,"c(-121.686085, 39.50516396)"
USGS,11406900,PGE LATERAL A INTAKE NR OROVILLE CA,ST,39.48933084,-121.6877516,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,217956,1968-05-01,2019-09-30,18780,51,39,1685035,"c(-121.6877516, 39.48933084)"
USGS,11406910,SUTTER BUTTE CN A INTAKE NR OROVILLE CA,ST,39.4504426,-121.6583058,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217957,1967-12-01,2019-09-30,18932,52,39,1682827,"c(-121.6583058, 39.4504426)"
USGS,11406920,THERMALITO AFTERBAY REL TO FEATHER R NR OROVILLE,ST,39.4562759,-121.637194,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217958,1967-11-16,2019-09-30,18947,52,39,7972401,"c(-121.637194, 39.4562759)"
USGS,11406930,DIV TO FEATHER R FISH HATCHERY NR OROVILLE CA,ST,39.51794185,-121.5541368,S,NAD83,NA,NA,NA,18020159,dv,00060,00003,217959,1973-10-01,2019-09-30,16436,46,39,7968113,"c(-121.5541368, 39.51794185)"
USGS,11407000,FEATHER R A OROVILLE CA,ST,39.52155294,-121.5477477,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217960,1901-10-01,2019-09-30,43099,118,39,7968461,"c(-121.5477477, 39.52155294)"
USGS,11407150,FEATHER R NR GRIDLEY CA,ST,39.3665551,-121.6471932,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,10572,1964-10-01,1998-09-30,12418,34,18,7972453,"c(-121.6471932, 39.3665551)"
USGS,11407815,M YUBA R CTRL REL FRM JCK.MDW RES NR SIERRA CTY CA,ST,39.50990117,-120.5552124,S,NAD83, 59.10, 20,NGVD29,18020125,dv,00060,00003,216822,1994-07-19,2019-09-30,9205,25,39,8058651,"c(-120.5552124, 39.50990117)"
USGS,11408000,MILTON-BOWMAN TUNNEL OUTLET NR GRANITEVILLE CA,ST,39.46017837,-120.6113246,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,216823,1928-06-01,2019-09-30,33359,91,39,8064739,"c(-120.6113246, 39.46017837)"
USGS,11408500,M YUBA R A MILTON CA,ST,39.52267846,-120.5824359,F,NAD83, 5700.00, 20,NGVD29,18020125,dv,00060,00003,10590,1926-02-01,1996-06-17,16412,70,16,8059611,"c(-120.5824359, 39.52267846)"
USGS,11408550,M YUBA R BL MILTON DAM CA,ST,39.5218451,-120.583547,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,216825,1987-10-01,2019-09-30,11688,32,39,8058581,"c(-120.583547, 39.5218451)"
USGS,11408870,LOHMAN RIDGE TU A IT NR CAMPTONVILLE CA,ST,39.412393,-120.9963405,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217673,1988-10-01,2019-09-30,11322,31,39,8063597,"c(-120.9963405, 39.412393)"
USGS,11408880,M YUBA R BL OUR HOUSE DAM CA,ST,39.4115596,-120.9980072,F,NAD83, 1957.51,.01,NGVD29,18020125,dv,00060,00003,217674,1968-10-01,2019-09-30,18626,51,39,8063597,"c(-120.9980072, 39.4115596)"
USGS,11409350,CAMPTONVILLE TU A IT NR CAMPTONVILLE CA,ST,39.44016966,-121.059399,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217675,1988-10-01,2019-09-30,11322,31,39,8060553,"c(-121.059399, 39.44016966)"
USGS,11409400,OREGON C BL LOG CABIN DAM NR CAMPTONVILLE CA,ST,39.4393363,-121.0591211,F,NAD83, 1912.73,.01,NGVD29,18020125,dv,00060,00003,217677,1968-09-01,2019-09-30,18657,51,39,8060553,"c(-121.0591211, 39.4393363)"
USGS,11410000,M YUBA R NR NORTH SAN JUAN CA,ST,39.3940587,-121.0849543,S,NAD83, 1450, 12,NGVD29,18020125,dv,00060,00003,10613,1900-07-01,2005-03-17,12527,105,25,8060699,"c(-121.0849543, 39.3940587)"
USGS,11413000,N YUBA R BL GOODYEARS BAR CA,ST,39.5248937,-120.9380068,F,NAD83, 2453.00, 20,NGVD29,18020125,dv,00060,00003,10625,1930-10-01,2020-11-17,32555,90,40,8058675,"c(-120.9380068, 39.5248937)"
USGS,11413250,SLATE C TUNNEL NR STRAWBERRY VALLEY CA,ST,39.6157245,-121.0519003,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217678,1962-10-01,2019-09-30,20819,57,39,8056663,"c(-121.0519003, 39.6157245)"
USGS,11413300,SLATE C BL DIV DAM NR STRAWBERRY CA,ST,39.61433564,-121.0521781,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217679,1960-10-01,2019-09-30,21549,59,39,8056663,"c(-121.0521781, 39.61433564)"
USGS,11413326,DEADWOOD C PP NR STRAWBERRY VALLEY CA,ST,39.53016836,-121.0952348,S,NAD83, 2050, 12,NGVD29,18020125,dv,00060,00003,217685,1994-10-01,2019-09-30,9130,25,39,8056751,"c(-121.0952348, 39.53016836)"
USGS,11413399,USED FOR COMBINING 11-4132.5 + 11-4133 CA,ST,39.61433564,-121.0521781,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,10635,1962-10-01,1996-09-29,8034,34,16,8056663,"c(-121.0521781, 39.61433564)"
USGS,11413510,NEW COLGATE PH NR FRENCH CORRAL CA,ST,39.3307252,-121.1907905,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217686,1966-10-01,2019-09-30,19358,53,39,8062243,"c(-121.1907905, 39.3307252)"
USGS,11413517,N YUBA R LOW FLOW REL BL NEW BULLARDS BAR DAM CA,ST,39.39044696,-121.1444008,S,NAD83, 1280, 99,NGVD29,18020125,dv,00060,00003,217585,2004-09-30,2018-09-30,4935,14,38,8060745,"c(-121.1444008, 39.39044696)"
USGS,11413520,N YUBA R BL NEW BULLARDS BAR DAM NR N SAN JUAN CA,ST,39.39044696,-121.1444008,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,10642,1966-08-13,2004-09-29,13928,38,24,8060745,"c(-121.1444008, 39.39044696)"
USGS,11414100,FORDYCE C BL FORDYCE DAM NR CISCO CA,ST,39.37990268,-120.4993742,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213659,1966-06-09,2019-09-30,19472,53,39,8064519,"c(-120.4993742, 39.37990268)"
USGS,11414154,SPAULDING NO 1 PH NR EMIGRANT GAP CA,ST,39.3243453,-120.6446562,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213954,1986-09-30,2019-09-30,12054,33,39,8064105,"c(-120.6446562, 39.3243453)"
USGS,11414155,SPAULDING NO 2 PH NR EMIGRANT GAP CA,ST,39.32462307,-120.6452118,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213956,1986-09-30,2019-09-30,12054,33,39,8064105,"c(-120.6452118, 39.32462307)"
USGS,11414170,DRUM CN A TUNNEL OUTLET NR EMIGRANT GAP CA,ST,39.31740077,-120.6532675,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213957,1964-10-01,2019-09-30,20088,55,39,8064105,"c(-120.6532675, 39.31740077)"
USGS,11414190,DRUM CN NR DRUM FOREBAY NR BLUE CYN CA,ST,39.26489996,-120.7299358,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,10670,1964-10-01,1991-09-29,9860,27,11,15014869,"c(-120.7299358, 39.26489996)"
USGS,11414194,DRUM NO 1 PH NR BLUE CYN CA,ST,39.25684377,-120.7674372,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,213959,1986-09-30,2019-09-30,12054,33,39,15014869,"c(-120.7674372, 39.25684377)"
USGS,11414195,DRUM NO 2 PH NR BLUE CANYON CA,ST,39.25712155,-120.7674372,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,213961,1986-09-30,2019-09-30,12054,33,39,15014869,"c(-120.7674372, 39.25712155)"
USGS,11414196,COMBINED FLOW DRUM NO 1 AND 2 PP NR BLUE CYN CA,ST,39.25684377,-120.7674372,S,NAD83, 3390, 20,NGVD29,18020126,dv,00060,00003,10673,1981-10-01,2013-09-29,11687,32,33,15014869,"c(-120.7674372, 39.25684377)"
USGS,11414200,S YUBA CN NR EMIGRANT GAP CA,ST,39.31351176,-120.66299,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213963,1964-10-01,2019-09-30,20088,55,39,8064105,"c(-120.66299, 39.31351176)"
USGS,11414205,DEER C PH NR WASHINGTON CA,ST,39.29795286,-120.844386,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213966,1986-09-30,2019-09-30,12054,33,39,8064183,"c(-120.844386, 39.29795286)"
USGS,11414210,S YUBA R CONTROLLED REL A LK SPAULDING NR EMIGRANT,ST,39.32434528,-120.646045,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213967,1985-09-30,2019-09-30,7067,34,39,8064105,"c(-120.646045, 39.32434528)"
USGS,11414250,S YUBA R A LANGS CROSSING NR EMIGRANT GAP CA,ST,39.3185118,-120.657712,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213969,1965-12-01,2019-09-30,19662,54,39,8064105,"c(-120.657712, 39.3185118)"
USGS,11414360,LAKE C BL CARR LK NR GRANITEVILLE CA,ST,39.3990671,-120.642991,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213976,1995-10-01,2019-09-30,4016,24,39,8064647,"c(-120.642991, 39.3990671)"
USGS,11414410,CANYON C BL FRENCH LAKE CA,ST,39.42101294,-120.5421545,F,NAD83, 6680, 20,NGVD29,18020125,dv,00060,00003,264115,1989-01-20,2003-12-02,1658,14,23,8063521,"c(-120.5421545, 39.42101294)"
USGS,11414450,CANYON C BL FAUCHERIE LK CA,ST,39.4293458,-120.5693779,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,264116,1989-01-26,2004-07-28,3275,15,24,8063487,"c(-120.5693779, 39.4293458)"
USGS,11414470,CANYON C BL SAWMILL LK CA,ST,39.44545636,-120.602435,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,264117,1989-10-01,2013-12-28,3334,24,33,8063439,"c(-120.602435, 39.44545636)"
USGS,11414700,JACKSON C BL JACKSON LK CA,ST,39.4646235,-120.5638229,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,216827,1989-01-20,2019-09-30,10063,30,39,8063383,"c(-120.5638229, 39.4646235)"
USGS,11416000,BOWMAN-SPAULDING CN INTAKE NR GRANITEVILLE CA,ST,39.44045555,-120.6593815,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,216829,1927-10-01,2019-09-30,33450,92,39,8063529,"c(-120.6593815, 39.44045555)"
USGS,11416100,BOWMAN SPAULDING CN A JORDAN C SIPHON CA,ST,39.342123,-120.6416009,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213983,1964-10-01,2019-09-30,20088,55,39,8063993,"c(-120.6416009, 39.342123)"
USGS,11416200,SPAULDING NO 3 PH NR EMIGRANT GAP CA,ST,39.3374009,-120.6354895,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213987,1988-09-30,2019-09-30,11323,31,39,8064721,"c(-120.6354895, 39.3374009)"
USGS,11416500,CANYON C BL BOWMAN LK CA,ST,39.43962219,-120.661326,F,NAD83, 5100.00, 20,NGVD29,18020125,dv,00060,00003,216832,1927-01-05,2019-09-30,33872,92,39,8063529,"c(-120.661326, 39.43962219)"
USGS,11416610,TEXAS C BL LO ROCK LK NR GRANITEVILLE CA,ST,39.4282339,-120.622991,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213989,1995-10-01,2019-09-16,2852,24,39,8063527,"c(-120.622991, 39.4282339)"
USGS,11416620,TEXAS C TRIB BL CULBERTSON LK NR GRANITVLE CA,ST,39.4212895,-120.6235464,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213992,1988-09-30,2019-09-30,3675,31,39,8063527,"c(-120.6235464, 39.4212895)"
USGS,11416700,LINDSEY C BL LO LINDSEY LK NR GRANITEVILLE CA,ST,39.41194444,-120.6483333,S,NAD83, 6130, 20,NGVD29,18020125,dv,00060,00003,213995,1988-09-30,2019-09-27,3696,31,39,8063567,"c(-120.6483333, 39.41194444)"
USGS,11417500,S YUBA R A JONES BAR NR GRASS VALLEY CA,ST,39.2921153,-121.1046751,F,NAD83, 1060.00, 10,NGVD29,18020125,dv,00060,00003,217567,1940-10-01,2019-09-30,24887,79,39,8062273,"c(-121.1046751, 39.2921153)"
USGS,11417970,NARROWS NO 1 PH A ENGLEBRIGHT DAM CA,ST,39.2362819,-121.2719034,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217565,1974-10-01,2017-09-30,14612,43,37,8061185,"c(-121.2719034, 39.2362819)"
USGS,11417980,NARROWS PH NO 2 BL ENGLEBRIGHT DAM CA,ST,39.234893,-121.27357,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217564,1970-10-01,2017-09-30,13879,47,37,8062589,"c(-121.27357, 39.234893)"
USGS,11418500,DEER C NR SMARTSVILLE CA,ST,39.22433764,-121.2685697,F,NAD83, 630.00, 10,NGVD29,18020125,dv,00060,00003,10750,1935-10-01,2020-11-17,31095,85,40,8061235,"c(-121.2685697, 39.22433764)"
USGS,11420770,HALLWOOD-CORDUA ID CN NR MARYSVILLE CA,ST,39.2090584,-121.4580192,S,NAD83, 125,2.5,NGVD29,18020125,dv,00060,00003,217506,1987-10-01,2016-04-30,8068,29,36,7981848,"c(-121.4580192, 39.2090584)"
USGS,11421000,YUBA R NR MARYSVILLE CA,ST,39.1757251,-121.5249647,F,NAD83, -2.95,0.1,NGVD29,18020125,dv,00060,00003,10767,1943-10-01,2020-11-17,28173,77,40,7981844,"c(-121.5249647, 39.1757251)"
USGS,11421710,BEAR R NR EMIGRANT GAP CA,ST,39.30628935,-120.6791015,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,213996,1987-09-30,2019-09-30,10928,32,39,15014823,"c(-120.6791015, 39.30628935)"
USGS,11421725,ALTA PH NR DUTCH FLAT CA,ST,39.21573197,-120.8035488,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,213999,1986-09-30,2019-09-30,12054,33,39,15014871,"c(-120.8035488, 39.21573197)"
USGS,11421750,DUTCH FLAT NO 1 PH NR DUTCH FLAT CA,ST,39.21712017,-120.8354948,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,214021,1964-10-01,2019-09-30,20088,55,39,15014921,"c(-120.8354948, 39.21712017)"
USGS,11421760,DUTCH FLAT NO 2 FLUME NR BLUE CANYON CA,ST,39.2543436,-120.775493,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,216833,1965-10-13,2019-09-30,19711,54,39,15014869,"c(-120.775493, 39.2543436)"
USGS,11421770,BEAR R BL DRUM AFTERBAY NR BLUE CANYON CA,ST,39.2543436,-120.7749374,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,214004,1966-04-02,2019-09-30,18303,53,39,15014869,"c(-120.7749374, 39.2543436)"
USGS,11421780,CHICAGO PARK FLUME NR DUTCH FLAT CA,ST,39.2151756,-120.8407728,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,216834,1965-11-21,2019-09-30,19672,54,39,15014925,"c(-120.8407728, 39.2151756)"
USGS,11421790,BEAR R BL DUTCH FLAT AFTERBAY NR DUTCH FLAT CA,ST,39.21350886,-120.8452174,F,NAD83, 2600, 20,NGVD29,18020126,dv,00060,00003,216836,1965-12-01,2019-09-30,19397,54,39,15014455,"c(-120.8452174, 39.21350886)"
USGS,11421900,ROLLINS PH NR COLFAX CA,ST,39.1343406,-120.9535543,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,214006,1986-09-30,2019-09-30,12054,33,39,15014551,"c(-120.9535543, 39.1343406)"
USGS,11422000,BEAR R CN NR COLFAX CA,ST,39.13267396,-120.9543876,F,NAD83, 1960, 20,NGVD29,18020126,dv,00060,00003,214007,1912-01-01,2019-09-30,34650,107,39,15014563,"c(-120.9543876, 39.13267396)"
USGS,11422500,BEAR R BL ROLLINS DAM NR COLFAX CA,ST,39.131285,-120.95911,S,NAD83, 1927.41, .1,NGVD29,18020126,dv,00060,00003,216838,1912-04-01,2019-09-30,22311,107,39,15014563,"c(-120.95911, 39.131285)"
USGS,11423800,BEAR R F REL BL CAMP FAR WEST RES NR WHEATLAND CA,ST,39.0415617,-121.3321782,F,NAD83, 120, 10,NGVD29,18020126,dv,00060,00003,217500,1989-10-01,2019-09-30,10957,30,39,15070284,"c(-121.3321782, 39.0415617)"
USGS,11424000,BEAR R NR WHEATLAND CA,ST,39.0001727,-121.4066238,F,NAD83, 71.92,.01,NGVD29,18020126,dv,00060,00003,10791,1928-10-23,2020-11-17,33629,92,40,948020363,"c(-121.4066238, 39.0001727)"
USGS,11425310,HALSEY PH NR AUBURN CA,ST,38.95684206,-121.0418892,F,NAD83,NA,NA,NA,18020161,dv,00060,00003,214010,1986-09-30,2019-09-30,12054,33,39,15009507,"c(-121.0418892, 38.95684206)"
USGS,11425415,WISE PH NR AUBURN CA,ST,38.88962106,-121.0985574,F,NAD83,NA,NA,NA,18020161,dv,00060,00003,214011,1986-09-30,2019-09-30,12054,33,39,948021112,"c(-121.0985574, 38.88962106)"
USGS,11425416,NEWCASTLE PP NR NEWCASTLE CA,ST,38.83489995,-121.0930013,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,214012,1996-09-30,2019-09-30,8401,23,39,14996597,"c(-121.0930013, 38.83489995)"
USGS,11425500,SACRAMENTO R A VERONA CA,ST,38.77434584,-121.5982928,F,NAD83, -3.00,2.5,NGVD29,18020161,dv,00060,00003,10812,1929-10-01,2020-11-17,33286,91,40,15039097,"c(-121.5982928, 38.77434584)"
USGS,11426000,SACRAMENTO WEIR SPILL TO YOLO BYPASS NR SAC CA,ST,38.60684926,-121.5552347,F,NAD83,NA,NA,NA,18020161,dv,00060,00003,217498,1943-09-30,2019-10-01,27396,76,39,15039097,"c(-121.5552347, 38.60684926)"
USGS,11426190,LAKE VALLEY CN NR EMIGRANT GAP CA,ST,39.2987899,-120.6429889,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,214013,1964-10-01,2019-09-30,20088,55,39,14991687,"c(-120.6429889, 39.2987899)"
USGS,11427000,NF AMERICAN R A NORTH FORK DAM CA,ST,38.93600919,-121.023833,F,NAD83, 715.00, 10,NGVD29,18020128,dv,00060,00003,10840,1941-10-01,2020-11-17,28903,79,40,14996611,"c(-121.023833, 38.93600919)"
USGS,11427200,FRENCH MEADOWS PP NR MEEKS BAY C CA,ST,39.0782386,-120.4085318,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217496,1970-10-01,2019-09-30,16799,49,39,14993703,"c(-120.4085318, 39.0782386)"
USGS,11427500,MF AMERICAN R A FRENCH MEADOWS CA,ST,39.1096266,-120.4813127,F,NAD83, 4920.00, 20,NGVD29,18020128,dv,00060,00003,217493,1951-10-01,2019-09-30,24837,68,39,14993579,"c(-120.4813127, 39.1096266)"
USGS,11427750,DUNCAN CYN C BL DIV DAM NR FRENCH MEADOWS CA,ST,39.13295978,-120.4838132,F,NAD83, 5232, 20,NGVD29,18020128,dv,00060,00003,214085,1964-10-01,2019-09-30,20088,55,39,14992381,"c(-120.4838132, 39.13295978)"
USGS,11427760,MF AMERICAN R AB MF PH NR FORESTHILL CA,ST,39.0251806,-120.5954812,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217504,1965-09-01,2019-09-30,19753,54,39,14992983,"c(-120.5954812, 39.0251806)"
USGS,11427765,RALSTON PH NR FORESTHILL CA,ST,39.00017814,-120.7240952,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217487,1973-10-01,2019-09-30,16801,46,39,14993187,"c(-120.7240952, 39.00017814)"
USGS,11427770,MF AMERICAN R BL INTERBAY DAM NR FORESTHILL CA,ST,39.02629158,-120.603537,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217486,1965-10-01,2019-09-27,17281,54,39,14992983,"c(-120.603537, 39.02629158)"
USGS,11427940,RUBICON-ROCKBOUND TUNNEL NR MEEKS BAY CA,ST,38.98768507,-120.2257454,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10850,1963-10-01,2015-09-29,18992,52,35,14997049,"c(-120.2257454, 38.98768507)"
USGS,11427960,RUBICON R BL RUBICON DAM NR MEEKS BAY CA,ST,38.98879619,-120.2232453,F,NAD83, 6520, 20,NGVD29,18020128,dv,00060,00003,216815,1991-09-30,2019-09-30,10165,28,39,14997045,"c(-120.2232453, 38.98879619)"
USGS,11428300,BUCK-LOON TUNNEL NR MEEKS BAY CA,ST,39.00462926,-120.2568578,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10855,1963-10-01,2015-09-29,18992,52,35,14993077,"c(-120.2568578, 39.00462926)"
USGS,11428400,L RUBICON R BL BUCK ISLAND DAM CA,ST,39.00490704,-120.2563022,F,NAD83, 6420, 20,NGVD29,18020128,dv,00060,00003,216817,1990-10-27,2019-09-30,10268,29,39,14993077,"c(-120.2563022, 39.00490704)"
USGS,11428600,MF PH NR FORESTHILL CA,ST,39.02490284,-120.5963146,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217490,1974-10-01,2019-09-30,16071,45,39,14992983,"c(-120.5963146, 39.02490284)"
USGS,11428800,RUBICON R BL HELL HOLE DAM CA,ST,39.05657207,-120.4079758,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217482,1965-11-06,2019-09-30,19687,54,39,14992773,"c(-120.4079758, 39.05657207)"
USGS,11429300,ROBBS PEAK PH NR KYBURZ CA,ST,38.89712824,-120.3782515,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10862,1962-10-01,2015-09-29,19357,53,35,14983552,"c(-120.3782515, 38.89712824)"
USGS,11429340,LOON LK PH NR MEEKS BAY CA,ST,38.98240649,-120.3251937,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10863,1986-09-30,2015-09-29,10592,29,35,14993719,"c(-120.3251937, 38.98240649)"
USGS,11429500,GERLE C BL LOON LK NR MEEKS BAY CA,ST,39.00546206,-120.3154712,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,225039,1962-09-01,2019-09-30,20849,57,39,14993085,"c(-120.3154712, 39.00546206)"
USGS,11430000,SF RUBICON R BL GERLE C NR GEORGETOWN CA,ST,38.95462796,-120.4015856,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,216840,1961-08-01,2018-09-30,20516,57,38,14997301,"c(-120.4015856, 38.95462796)"
USGS,11431800,PILOT C AB STUMPY MEADOWS RES CA,ST,38.8946257,-120.5682585,F,NAD83, 4280, 20,NGVD29,18020128,dv,00060,00003,10874,1960-10-01,2008-10-18,17550,48,28,14997611,"c(-120.5682585, 38.8946257)"
USGS,11433040,PILOT C BL MUTTON CANYON NR GEORGETOWN CA,ST,38.92351348,-120.6418716,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10877,1961-07-01,2008-10-18,17277,47,28,14997523,"c(-120.6418716, 38.92351348)"
USGS,11433060,SF LONG CANYON C DIV TUNNEL NR VOLCANOVILLE CA,ST,39.0510159,-120.471589,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217481,1965-10-01,2019-09-30,19723,54,39,948021101,"c(-120.471589, 39.0510159)"
USGS,11433065,SF LONG CYN C F REL BL DIV TU NR VOLCANOVILLE CA,ST,39.0510159,-120.471589,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,213152,1988-11-27,2019-06-25,2957,31,39,948021101,"c(-120.471589, 39.0510159)"
USGS,11433080,NF LONG CANYON C DIV TU NR VOLCANOVILLE CA,ST,39.04907139,-120.4832561,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217477,1965-10-01,2019-09-30,19721,54,39,14993625,"c(-120.4832561, 39.04907139)"
USGS,11433085,NF LONG CYN C F REL BL DIV TU NR VOLCANOVILLE CA,ST,39.04907139,-120.4832561,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217476,1988-11-26,2019-06-16,2942,31,39,14993625,"c(-120.4832561, 39.04907139)"
USGS,11433100,LONG CANYON C NR FRENCH MEADOWS CA,ST,39.02101555,-120.5157567,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,205497,1960-09-01,1992-09-29,11717,32,12,14992999,"c(-120.5157567, 39.02101555)"
USGS,11433212,OXBOW PH NR FORESTHILL CA,ST,39.0037888,-120.7465959,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217475,1973-10-01,2019-09-30,15705,46,39,14993699,"c(-120.7465959, 39.0037888)"
